ctx_name,ctx_fname,q_idx,q_text,q_answer_true,qa_model,qa_answer_pred,spacy_sim,bertscore_precision,bertscore_recall,bertscore_f1,bertscore_hashcode,rouge1,rouge2,rougeL,rougeLsum
crime,crime.0.md,7,What did Tonga do to Bartholomew Sholto?,Killed him,distilbert-base-uncased-distilled-squad,Tonga thought he had done something very clever in killing him,0.5605272196751234,0.43305665254592896,0.726288914680481,0.5425892472267151,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385
crime,crime.0.md,7,What did Tonga do to Bartholomew Sholto?,Killed him,deepset/roberta-base-squad2,killing him,0.7830225260720117,0.8936544060707092,0.8936544060707092,0.8936544060707092,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.0,0.5,0.5
crime,crime.0.md,7,What did Tonga do to Bartholomew Sholto?,Killed him,deepset/roberta-large-squad2,killing him,0.7830225260720117,0.8936544060707092,0.8936544060707092,0.8936544060707092,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.0,0.5,0.5
crime,crime.0.md,7,What did Tonga do to Bartholomew Sholto?,Killed him,deepset/deberta-v3-base-squad2,"killing him,",0.7830225260720117,0.777628481388092,0.8884190320968628,0.8293399810791016,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.0,0.5,0.5
crime,crime.0.md,7,What did Tonga do to Bartholomew Sholto?,Killed him,deepset/deberta-v3-large-squad2,"killing him,",0.7830225260720117,0.777628481388092,0.8884190320968628,0.8293399810791016,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.5,0.0,0.5,0.5
crime,crime.0.md,7,What did Tonga do to Bartholomew Sholto?,Killed him,deepset/electra-base-squad2,Tonga thought he had done something very clever in killing him,0.5605272196751234,0.43305665254592896,0.726288914680481,0.5425892472267151,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385
crime,crime.0.md,8,What symbol did the narrator leave on the table?,Sign of the four,distilbert-base-cased-distilled-squad,the sign of the four,1.0,0.784517228603363,0.7847735285758972,0.7846453785896301,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.888888888888889,0.8571428571428571,0.888888888888889,0.888888888888889
crime,crime.0.md,8,What symbol did the narrator leave on the table?,Sign of the four,distilbert-base-uncased-distilled-squad,four,0.0,0.6029884815216064,0.39651966094970703,0.4784289002418518,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
crime,crime.0.md,8,What symbol did the narrator leave on the table?,Sign of the four,deepset/roberta-base-squad2,four,0.0,0.6029884815216064,0.39651966094970703,0.4784289002418518,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
crime,crime.0.md,8,What symbol did the narrator leave on the table?,Sign of the four,deepset/roberta-large-squad2,the sign of the four,1.0,0.784517228603363,0.7847735285758972,0.7846453785896301,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.888888888888889,0.8571428571428571,0.888888888888889,0.888888888888889
crime,crime.0.md,8,What symbol did the narrator leave on the table?,Sign of the four,deepset/deberta-v3-base-squad2,sign of the four,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
crime,crime.0.md,8,What symbol did the narrator leave on the table?,Sign of the four,deepset/deberta-v3-large-squad2,the sign of the four,1.0,0.784517228603363,0.7847735285758972,0.7846453785896301,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.888888888888889,0.8571428571428571,0.888888888888889,0.888888888888889
crime,crime.0.md,8,What symbol did the narrator leave on the table?,Sign of the four,deepset/electra-base-squad2,sign of the four,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,0,What kind of mark was found beside the boot-mark?,Circular muddy mark,distilbert-base-cased-distilled-squad,timber-toe,0.413825731983079,0.6372380256652832,0.6372380256652832,0.6372380256652832,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,0,What kind of mark was found beside the boot-mark?,Circular muddy mark,distilbert-base-uncased-distilled-squad,the mark of the timber-toe,0.6920172402523291,0.6209444403648376,0.7443317770957947,0.6770625114440918,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222
evidence,evidence.0.md,0,What kind of mark was found beside the boot-mark?,Circular muddy mark,deepset/roberta-base-squad2,timber-toe,0.413825731983079,0.6372380256652832,0.6372380256652832,0.6372380256652832,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,0,What kind of mark was found beside the boot-mark?,Circular muddy mark,deepset/roberta-large-squad2,timber-toe,0.413825731983079,0.6372380256652832,0.6372380256652832,0.6372380256652832,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,0,What kind of mark was found beside the boot-mark?,Circular muddy mark,deepset/deberta-v3-base-squad2,"timber-toe.""",0.413825731983079,0.6058323383331299,0.6061384677886963,0.6059853434562683,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,0,What kind of mark was found beside the boot-mark?,Circular muddy mark,deepset/deberta-v3-large-squad2,"the mark of the timber-toe.""",0.6920172402523291,0.6229680776596069,0.7252045273780823,0.6702098250389099,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222
evidence,evidence.0.md,0,What kind of mark was found beside the boot-mark?,Circular muddy mark,deepset/electra-base-squad2,timber-toe,0.413825731983079,0.6372380256652832,0.6372380256652832,0.6372380256652832,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,1,Who was suspected due to the mark?,Wooden-legged man,distilbert-base-cased-distilled-squad,timber-toe,0.44770549886049177,0.6609432697296143,0.6231802701950073,0.6415064930915833,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,1,Who was suspected due to the mark?,Wooden-legged man,distilbert-base-uncased-distilled-squad,the timber-toe,0.44770549886049177,0.6074831485748291,0.5724591016769409,0.5894513130187988,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,1,Who was suspected due to the mark?,Wooden-legged man,deepset/roberta-base-squad2,the wooden-legged man,1.0,0.8125274777412415,0.7997292280197144,0.8060775399208069,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8571428571428571,0.8,0.8571428571428571,0.8571428571428571
evidence,evidence.0.md,1,Who was suspected due to the mark?,Wooden-legged man,deepset/roberta-large-squad2,the wooden-legged man,1.0,0.8125274777412415,0.7997292280197144,0.8060775399208069,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8571428571428571,0.8,0.8571428571428571,0.8571428571428571
evidence,evidence.0.md,1,Who was suspected due to the mark?,Wooden-legged man,deepset/deberta-v3-base-squad2,"the wooden-legged man.""",1.0,0.7356845140457153,0.7736434936523438,0.7541866898536682,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8571428571428571,0.8,0.8571428571428571,0.8571428571428571
evidence,evidence.0.md,1,Who was suspected due to the mark?,Wooden-legged man,deepset/deberta-v3-large-squad2,"the wooden-legged man.""",1.0,0.7356845140457153,0.7736434936523438,0.7541866898536682,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8571428571428571,0.8,0.8571428571428571,0.8571428571428571
evidence,evidence.0.md,1,Who was suspected due to the mark?,Wooden-legged man,deepset/electra-base-squad2,a very able and efficient ally,0.17423489937331701,0.519001841545105,0.5383368134498596,0.5284925103187561,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,2,What evidence suggests that the perpetrator committed the crime?,the mark of the timber-toe,distilbert-base-cased-distilled-squad,the boot-mark,0.7181015489563207,0.8239246010780334,0.7287945747375488,0.7734454870223999,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4444444444444444,0.0,0.4444444444444444,0.4444444444444444
evidence,evidence.0.md,2,What evidence suggests that the perpetrator committed the crime?,the mark of the timber-toe,distilbert-base-uncased-distilled-squad,the mark of the timber-toe,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,2,What evidence suggests that the perpetrator committed the crime?,the mark of the timber-toe,deepset/roberta-base-squad2,the mark of the timber-toe,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,2,What evidence suggests that the perpetrator committed the crime?,the mark of the timber-toe,deepset/roberta-large-squad2,a man has mounted by the window,0.3902030399185256,0.5897021293640137,0.5846086144447327,0.5871443748474121,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.15384615384615383,0.0,0.15384615384615383,0.15384615384615383
evidence,evidence.0.md,2,What evidence suggests that the perpetrator committed the crime?,the mark of the timber-toe,deepset/deberta-v3-base-squad2,a man has mounted by the window.,0.3902030399185256,0.6169400215148926,0.5798830986022949,0.5978378653526306,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.15384615384615383,0.0,0.15384615384615383,0.15384615384615383
evidence,evidence.0.md,2,What evidence suggests that the perpetrator committed the crime?,the mark of the timber-toe,deepset/deberta-v3-large-squad2,the print of a foot in mould upon the sill.,0.616725230470533,0.731096088886261,0.7095595598220825,0.720166802406311,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.37499999999999994,0.0,0.37499999999999994,0.37499999999999994
evidence,evidence.0.md,2,What evidence suggests that the perpetrator committed the crime?,the mark of the timber-toe,deepset/electra-base-squad2,footprints,0.4570293184146487,0.6086306571960449,0.5229225754737854,0.5625307559967041,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,3,Who is suspected to have mounted by the window?,Wooden-legged man,distilbert-base-cased-distilled-squad,a man,0.7795917986953637,0.640974760055542,0.5665205717086792,0.6014522314071655,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
evidence,evidence.0.md,3,Who is suspected to have mounted by the window?,Wooden-legged man,distilbert-base-uncased-distilled-squad,a man,0.7795917986953637,0.640974760055542,0.5665205717086792,0.6014522314071655,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
evidence,evidence.0.md,3,Who is suspected to have mounted by the window?,Wooden-legged man,deepset/roberta-base-squad2,a man,0.7795917986953637,0.640974760055542,0.5665205717086792,0.6014522314071655,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
evidence,evidence.0.md,3,Who is suspected to have mounted by the window?,Wooden-legged man,deepset/roberta-large-squad2,wooden-legged man,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,3,Who is suspected to have mounted by the window?,Wooden-legged man,deepset/deberta-v3-base-squad2,a man,0.7795917986953637,0.640974760055542,0.5665205717086792,0.6014522314071655,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
evidence,evidence.0.md,3,Who is suspected to have mounted by the window?,Wooden-legged man,deepset/deberta-v3-large-squad2,a man,0.7795917986953637,0.640974760055542,0.5665205717086792,0.6014522314071655,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
evidence,evidence.0.md,3,Who is suspected to have mounted by the window?,Wooden-legged man,deepset/electra-base-squad2,a man,0.7795917986953637,0.640974760055542,0.5665205717086792,0.6014522314071655,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.4,0.0,0.4,0.4
evidence,evidence.0.md,4,What specific feature of the boot was noticed?,Metal heel,distilbert-base-cased-distilled-squad,broad metal heel,0.8811241967815432,0.8001294136047363,0.8454340696334839,0.8221580982208252,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8,0.6666666666666666,0.8,0.8
evidence,evidence.0.md,4,What specific feature of the boot was noticed?,Metal heel,distilbert-base-uncased-distilled-squad,timber-toe,0.6406998529510737,0.6369176506996155,0.6435418128967285,0.6402126550674438,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,4,What specific feature of the boot was noticed?,Metal heel,deepset/roberta-base-squad2,broad metal heel,0.8811241967815432,0.8001294136047363,0.8454340696334839,0.8221580982208252,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8,0.6666666666666666,0.8,0.8
evidence,evidence.0.md,4,What specific feature of the boot was noticed?,Metal heel,deepset/roberta-large-squad2,broad metal heel,0.8811241967815432,0.8001294136047363,0.8454340696334839,0.8221580982208252,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8,0.6666666666666666,0.8,0.8
evidence,evidence.0.md,4,What specific feature of the boot was noticed?,Metal heel,deepset/deberta-v3-base-squad2,"timber-toe.""",0.6406998529510737,0.6429672241210938,0.6186378002166748,0.6305679082870483,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,4,What specific feature of the boot was noticed?,Metal heel,deepset/deberta-v3-large-squad2,"broad metal heel,",0.8811241967815432,0.7617102861404419,0.868143618106842,0.8114517331123352,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8,0.6666666666666666,0.8,0.8
evidence,evidence.0.md,4,What specific feature of the boot was noticed?,Metal heel,deepset/electra-base-squad2,mark of the timber-toe,0.6253977042514567,0.5510846376419067,0.5847917795181274,0.5674380660057068,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,5,What specific feature of the boot is mentioned?,Broad metal heel,distilbert-base-cased-distilled-squad,broad metal heel,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,5,What specific feature of the boot is mentioned?,Broad metal heel,distilbert-base-uncased-distilled-squad,timber-toe,0.5830515762995664,0.6546549797058105,0.7356455326080322,0.6927912831306458,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,5,What specific feature of the boot is mentioned?,Broad metal heel,deepset/roberta-base-squad2,broad metal heel,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,5,What specific feature of the boot is mentioned?,Broad metal heel,deepset/roberta-large-squad2,broad metal heel,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,5,What specific feature of the boot is mentioned?,Broad metal heel,deepset/deberta-v3-base-squad2,"timber-toe.""",0.5830515762995664,0.6220798492431641,0.6751542687416077,0.6475313901901245,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,5,What specific feature of the boot is mentioned?,Broad metal heel,deepset/deberta-v3-large-squad2,"broad metal heel,",1.0,0.7506530284881592,0.8499448895454407,0.7972192764282227,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,5,What specific feature of the boot is mentioned?,Broad metal heel,deepset/electra-base-squad2,"metal heel, and beside it is the mark of the timber-toe",0.8015089401111252,0.5030562877655029,0.743647575378418,0.6001370549201965,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.26666666666666666,0.15384615384615385,0.26666666666666666,0.26666666666666666
evidence,evidence.0.md,6,How did the characters conclude that someone entered through the window?,Footprint on sill,distilbert-base-cased-distilled-squad,The moon still shone brightly,0.32762917738349057,0.3134608566761017,0.40606632828712463,0.3538042902946472,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,6,How did the characters conclude that someone entered through the window?,Footprint on sill,distilbert-base-uncased-distilled-squad,It is absolutely impossible,0.3061843277445165,0.29321253299713135,0.3667171597480774,0.3258712589740753,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,6,How did the characters conclude that someone entered through the window?,Footprint on sill,deepset/roberta-base-squad2,"there has been some one else,-a very able and efficient ally",0.26509290323383156,0.35781753063201904,0.408674031496048,0.3815586268901825,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,6,How did the characters conclude that someone entered through the window?,Footprint on sill,deepset/roberta-large-squad2,a man has mounted by the window,0.42442357558288807,0.49675849080085754,0.49128806591033936,0.4940081536769867,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,6,How did the characters conclude that someone entered through the window?,Footprint on sill,deepset/deberta-v3-base-squad2,"""It is the wooden-legged man.""",0.2964776449767232,0.47049689292907715,0.42725053429603577,0.4478320777416229,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,6,How did the characters conclude that someone entered through the window?,Footprint on sill,deepset/deberta-v3-large-squad2,a man has mounted by the window.,0.42442357558288807,0.5193278193473816,0.49160122871398926,0.5050842761993408,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,6,How did the characters conclude that someone entered through the window?,Footprint on sill,deepset/electra-base-squad2,footprints,0.6754758830462316,0.7791732549667358,0.6349966526031494,0.6997354626655579,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,7,What did they observe on the window sill?,Footprint,distilbert-base-cased-distilled-squad,The moon,0.15759522803783918,0.4665825366973877,0.4665825366973877,0.4665825366973877,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,7,What did they observe on the window sill?,Footprint,distilbert-base-uncased-distilled-squad,The moon,0.15759522803783918,0.4665825366973877,0.4665825366973877,0.4665825366973877,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,7,What did they observe on the window sill?,Footprint,deepset/roberta-base-squad2,the boot-mark,0.4045941411485095,0.6580791473388672,0.6486038565635681,0.6533071398735046,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,7,What did they observe on the window sill?,Footprint,deepset/roberta-large-squad2,print of a foot in mould,0.5564579195422855,0.5869958400726318,0.6444400548934937,0.6143780946731567,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,7,What did they observe on the window sill?,Footprint,deepset/deberta-v3-base-squad2,"mark of the timber-toe.""",0.3800724971390146,0.5040310621261597,0.5589179396629333,0.530057430267334,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,7,What did they observe on the window sill?,Footprint,deepset/deberta-v3-large-squad2,the print of a foot in mould,0.5564579195422855,0.5936092138290405,0.6347042322158813,0.6134693026542664,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,7,What did they observe on the window sill?,Footprint,deepset/electra-base-squad2,boot-mark,0.4045941411485095,0.6506273150444031,0.6088815331459045,0.6290626525878906,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.0,0.0,0.0,0.0
evidence,evidence.0.md,8,How far from the ground was the open window?,Sixty feet,distilbert-base-cased-distilled-squad,sixty feet,1.0,1.000000238418579,1.000000238418579,1.000000238418579,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,8,How far from the ground was the open window?,Sixty feet,distilbert-base-uncased-distilled-squad,sixty feet,1.0,1.000000238418579,1.000000238418579,1.000000238418579,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,8,How far from the ground was the open window?,Sixty feet,deepset/roberta-base-squad2,sixty feet,1.0,1.000000238418579,1.000000238418579,1.000000238418579,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,8,How far from the ground was the open window?,Sixty feet,deepset/roberta-large-squad2,sixty feet,1.0,1.000000238418579,1.000000238418579,1.000000238418579,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,8,How far from the ground was the open window?,Sixty feet,deepset/deberta-v3-base-squad2,sixty feet,1.0,1.000000238418579,1.000000238418579,1.000000238418579,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,8,How far from the ground was the open window?,Sixty feet,deepset/deberta-v3-large-squad2,sixty feet,1.0,1.000000238418579,1.000000238418579,1.000000238418579,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
evidence,evidence.0.md,8,How far from the ground was the open window?,Sixty feet,deepset/electra-base-squad2,sixty feet,1.0,1.000000238418579,1.000000238418579,1.000000238418579,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,0,Who drew the map for the treasure?,Jonathan Small,distilbert-base-cased-distilled-squad,Jonathan Small,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,0,Who drew the map for the treasure?,Jonathan Small,distilbert-base-uncased-distilled-squad,Jonathan Small,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,0,Who drew the map for the treasure?,Jonathan Small,deepset/roberta-base-squad2,Jonathan Small,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,0,Who drew the map for the treasure?,Jonathan Small,deepset/roberta-large-squad2,Jonathan Small,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,0,Who drew the map for the treasure?,Jonathan Small,deepset/deberta-v3-base-squad2,Jonathan Small.,1.0,0.8710358142852783,0.9365168809890747,0.902590274810791,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,0,Who drew the map for the treasure?,Jonathan Small,deepset/deberta-v3-large-squad2,Jonathan Small.,1.0,0.8710358142852783,0.9365168809890747,0.902590274810791,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,0,Who drew the map for the treasure?,Jonathan Small,deepset/electra-base-squad2,Jonathan Small,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,1,Whose possession was the chart originally in?,Captain Morstan,distilbert-base-cased-distilled-squad,Captain Morstan,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,1,Whose possession was the chart originally in?,Captain Morstan,distilbert-base-uncased-distilled-squad,Captain Morstan,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,1,Whose possession was the chart originally in?,Captain Morstan,deepset/roberta-base-squad2,Captain Morstan,1.0,1.0,1.0,1.0,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),1.0,1.0,1.0,1.0
resolution,resolution.0.md,1,Whose possession was the chart originally in?,Captain Morstan,deepset/roberta-large-squad2,Captain Morstan's,1.0,0.780864953994751,0.8724786043167114,0.824133574962616,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8,0.6666666666666666,0.8,0.8
resolution,resolution.0.md,1,Whose possession was the chart originally in?,Captain Morstan,deepset/deberta-v3-base-squad2,Captain Morstan's,1.0,0.780864953994751,0.8724786043167114,0.824133574962616,microsoft/deberta-xlarge-mnli_L40_no-idf_version=0.3.12(hug_trans=4.35.0),0.8,0.6666666666666666,0.8,0.8
